Date,Open,High,Low,Close,Adj Close,Volume
2018-05-01,97.000000,99.709999,96.370003,99.660004,95.889740,4051800
2018-05-02,99.760002,100.120003,98.110001,98.489998,94.763992,2866200
2018-05-03,98.000000,99.459999,97.769997,99.410004,95.649208,2282400
2018-05-04,99.019997,100.839996,98.610001,100.660004,96.851891,2020900
2018-05-07,100.650002,102.250000,100.480003,102.209999,98.343262,2203500
2018-05-08,101.800003,103.500000,101.709999,103.190002,99.286186,2751900
2018-05-09,103.389999,103.930000,102.940002,103.910004,99.978943,3287500
2018-05-10,103.699997,105.019997,103.639999,104.910004,100.941132,1965700
2018-05-11,104.730003,105.000000,104.050003,104.889999,100.921875,2149300
2018-05-14,105.000000,105.000000,104.110001,104.699997,100.739052,1926300
2018-05-15,104.150002,104.720001,103.360001,104.699997,100.739052,1580900
2018-05-16,104.699997,104.980003,104.169998,104.839996,100.873756,1329200
2018-05-17,104.510002,104.949997,103.550003,103.820000,99.892342,1686700
2018-05-18,103.750000,104.550003,103.599998,104.120003,100.180992,1338700
2018-05-21,104.720001,104.910004,104.220001,104.449997,100.498520,824600
2018-05-22,104.489998,104.489998,103.120003,103.500000,99.584450,1348200
2018-05-23,103.000000,103.930000,102.699997,103.870003,99.940468,1022700
2018-05-24,103.959999,104.190002,103.300003,103.800003,99.873108,1299800
2018-05-25,103.760002,103.849998,103.349998,103.459999,99.545967,837600
2018-05-29,102.889999,103.010002,101.820000,102.379997,98.506836,902900
2018-05-30,102.540001,103.629997,102.540001,103.260002,99.353531,1161600
2018-05-31,103.320000,103.559998,102.129997,102.220001,98.352875,1640000
2018-06-01,102.949997,103.389999,102.650002,103.220001,99.315033,1108500
2018-06-04,102.919998,103.940002,102.919998,103.769997,99.844231,2946400
2018-06-05,104.000000,104.900002,103.800003,104.760002,100.796791,1619500
2018-06-06,104.949997,107.059998,104.650002,106.930000,102.884697,2699600
2018-06-07,106.930000,106.930000,104.699997,105.470001,101.479927,1110400
2018-06-08,105.470001,106.169998,105.129997,106.139999,102.124596,915800
2018-06-11,106.089996,106.129997,105.660004,105.860001,101.855171,721700
2018-06-12,106.040001,107.199997,105.430000,107.169998,103.115616,2442100
2018-06-13,107.169998,107.879997,106.800003,107.099998,103.048271,1313500
2018-06-14,106.919998,107.809998,106.830002,107.720001,103.955414,1372400
2018-06-15,107.330002,107.459999,106.559998,107.440002,103.685196,2173500
2018-06-18,106.739998,107.349998,106.139999,107.269997,103.521133,1891200
2018-06-19,106.449997,107.459999,106.139999,107.389999,103.636948,1659600
2018-06-20,107.599998,107.790001,106.820000,107.000000,103.260574,966500
2018-06-21,107.160004,107.900002,106.989998,107.389999,103.636948,1223500
2018-06-22,107.580002,108.000000,106.870003,107.629997,103.868561,2014700
2018-06-25,107.269997,107.489998,106.059998,106.580002,102.855255,1740900
2018-06-26,106.529999,107.050003,106.059998,106.099998,102.392044,1634200
2018-06-27,106.459999,106.599998,104.800003,104.860001,101.195366,1425100
2018-06-28,104.760002,106.680000,104.760002,105.709999,102.015671,1422300
2018-06-29,105.900002,106.800003,105.800003,106.029999,102.324471,1689900
2018-07-02,105.209999,106.699997,105.169998,106.699997,102.971054,1574400
2018-07-03,107.059998,107.410004,106.459999,106.599998,102.874565,945100
2018-07-05,106.500000,107.709999,106.320000,107.540001,103.781700,1413900
2018-07-06,107.510002,108.830002,107.139999,108.370003,104.582687,1569700
2018-07-09,108.660004,109.150002,108.000000,108.220001,104.437927,1645200
2018-07-10,108.239998,108.589996,107.370003,107.639999,103.878212,1243600
2018-07-11,107.150002,108.300003,107.059998,107.730003,103.965065,1046300
2018-07-12,108.389999,108.860001,108.139999,108.550003,104.756416,1618800
2018-07-13,108.489998,108.690002,107.820000,108.129997,104.351089,1020700
2018-07-16,108.209999,108.500000,107.339996,107.699997,103.936111,1233200
2018-07-17,107.779999,108.500000,107.419998,108.339996,104.553734,907000
2018-07-18,108.339996,109.040001,108.019997,108.970001,105.161736,1234100
2018-07-19,108.970001,109.010002,108.209999,108.720001,104.920464,1300800
2018-07-20,108.550003,109.139999,108.250000,108.900002,105.094170,587800
2018-07-23,108.599998,109.360001,108.510002,109.339996,105.518791,826600
2018-07-24,109.589996,109.949997,108.269997,108.669998,104.872215,1545500
2018-07-25,108.570000,109.570000,108.379997,109.489998,105.663544,1221500
2018-07-26,109.370003,109.620003,108.889999,109.129997,105.316139,888600
2018-07-27,109.370003,109.379997,107.169998,107.440002,103.685196,861500
2018-07-30,107.330002,107.879997,104.639999,105.059998,101.388359,1480400
