Date,Open,High,Low,Close,Adj Close,Volume
2018-04-30,21.959999,21.959999,21.959999,21.959999,19.855330,0
2018-05-02,21.860001,21.860001,21.860001,21.860001,19.764915,0
2018-05-03,21.990000,21.990000,21.990000,21.990000,19.882452,0
2018-05-04,21.620001,21.620001,21.620001,21.620001,19.547916,0
2018-05-07,22.040001,22.040001,22.040001,22.040001,19.927660,0
2018-05-08,22.160000,22.160000,22.160000,22.160000,20.036160,0
2018-05-09,22.320000,22.320000,22.320000,22.320000,20.180828,0
2018-05-10,22.750000,22.750000,22.750000,22.750000,20.569616,0
2018-05-11,22.870001,22.870001,22.870001,22.870001,20.678116,0
2018-05-14,22.209999,22.209999,22.209999,22.209999,20.081366,0
2018-05-15,22.379999,22.379999,22.379999,22.379999,20.235075,0
2018-05-16,22.370001,22.370001,22.370001,22.370001,20.226034,0
2018-05-17,22.430000,22.430000,22.430000,22.430000,20.280285,0
2018-05-18,22.760000,22.760000,22.760000,22.760000,20.578659,0
2018-05-21,22.760000,22.760000,22.760000,22.760000,20.578659,0
2018-05-22,22.900000,22.900000,22.900000,22.900000,20.705238,0
2018-05-23,23.240000,23.240000,23.240000,23.240000,21.012650,0
2018-05-24,23.059999,23.059999,23.059999,23.059999,20.849903,0
2018-05-25,23.049999,23.049999,23.049999,23.049999,20.840864,0
2018-05-28,22.870001,22.870001,22.870001,22.870001,20.678116,0
2018-05-29,23.010000,23.010000,23.010000,23.010000,20.804697,0
2018-05-30,22.459999,22.459999,22.459999,22.459999,20.307405,0
2018-05-31,21.950001,22.030001,21.950001,22.030001,19.918627,45
2018-06-01,21.870001,21.870001,21.870001,21.870001,19.773956,0
2018-06-04,22.180000,22.180000,22.180000,22.180000,20.054245,0
2018-06-05,22.350000,22.350000,22.350000,22.350000,20.207954,0
2018-06-06,22.150000,22.150000,22.150000,22.150000,20.027117,0
2018-06-07,22.389999,22.389999,22.389999,22.389999,20.244118,0
2018-06-08,22.440001,22.440001,22.440001,22.440001,20.289330,0
2018-06-11,22.469999,22.639999,22.469999,22.639999,20.470160,38
2018-06-12,22.600000,22.600000,22.600000,22.600000,20.433990,0
2018-06-13,22.700001,22.700001,22.700001,22.700001,20.524408,0
2018-06-14,22.230000,22.230000,22.230000,22.230000,20.099451,0
2018-06-15,22.690001,22.690001,22.690001,22.690001,20.515368,0
2018-06-18,22.670000,22.670000,22.670000,22.670000,20.497282,0
2018-06-19,22.549999,22.549999,22.549999,22.549999,20.388783,0
2018-06-20,22.490000,22.490000,22.490000,22.490000,20.334534,0
2018-06-21,22.530001,22.530001,22.530001,22.530001,20.370705,0
2018-06-22,22.440001,22.440001,22.440001,22.440001,20.289330,0
2018-06-25,22.559999,22.559999,22.559999,22.559999,20.397820,0
